timestamp,system_score,severity,behavioral_anomaly_flag,sensitive_access_flag,label,file_path,file_action,file_extension,is_sensitive_path,is_executable,file_freq_1min,file_rarity,process_name,parent_process,cpu_percent,memory_mb,cpu_zscore,memory_zscore
2026-03-25 00:01:21,1,2,0,0,0,/etc/passwd,1,1,1.0,0.0,1.116237759137413,1.4307711969160153,0,0,,,,
2026-03-25 00:01:22,3,2,0,1,1,E:\agentic_ai\defense system\password.txt,0,2,0.0,1.0,1.116237759137413,-0.5422564082178015,0,0,,,,
2026-03-25 00:01:22,3,1,0,1,1,E:\agentic_ai\defense system\password.txt,1,1,1.0,0.0,1.6365403532538405,-1.4768484317022412,0,0,,,,
2026-03-25 00:01:24,3,2,0,1,1,/tmp/file.txt,0,0,0.0,0.0,-0.44467002321186955,1.4307711969160153,0,0,,,,
2026-03-25 00:01:26,4,0,0,1,1,E:\agentic_ai\defense system\password.txt,2,0,1.0,1.0,1.6365403532538405,1.6038437938575778,0,0,,,,
2026-03-25 00:01:26,0,2,0,0,0,/etc/passwd,0,1,1.0,1.0,0.24906676894336716,-0.19611121433467588,0,0,,,,
2026-03-25 00:01:27,1,0,0,0,0,/tmp/file.txt,2,1,1.0,0.0,0.07563257090455798,0.08080494077182479,0,0,,,,
2026-03-25 00:01:27,1,2,0,0,0,/tmp/file.txt,0,2,1.0,1.0,-1.4852752114447247,0.8769388867030139,0,0,,,,
2026-03-25 00:01:28,3,0,0,1,1,/etc/passwd,1,2,1.0,0.0,0.9428035610986039,-1.5460774704788662,0,0,,,,
2026-03-25 00:01:28,2,0,0,0,0,/tmp/file.txt,0,2,1.0,1.0,-0.44467002321186955,0.8423243673147013,0,0,,,,
2026-03-25 00:01:29,1,1,0,0,0,E:\agentic_ai\defense system\password.txt,1,0,1.0,1.0,0.4225009669821763,0.3231065764900126,0,0,,,,
2026-03-25 00:01:29,0,1,0,0,0,E:\agentic_ai\defense system\password.txt,2,2,1.0,1.0,-0.2712358251730604,0.8423243673147013,0,0,,,,
2026-03-25 00:01:30,3,1,0,1,1,/tmp/file.txt,0,2,1.0,1.0,0.9428035610986039,-1.5460774704788662,0,0,,,,
2026-03-25 00:01:30,3,2,0,1,1,/tmp/file.txt,2,1,1.0,0.0,0.4225009669821763,0.2192630183250752,0,0,,,,
2026-03-25 00:01:32,1,1,0,0,0,E:\agentic_ai\defense system\password.txt,2,2,1.0,0.0,-1.1384068153671063,-1.1653177572074278,0,0,,,,
2026-03-25 00:01:32,4,2,0,1,1,/tmp/file.txt,0,2,1.0,1.0,-0.2712358251730604,1.4307711969160153,0,0,,,,
2026-03-25 00:01:32,0,2,0,0,0,E:\agentic_ai\defense system\password.txt,2,1,1.0,0.0,-0.6181042212506788,0.011575901995199573,0,0,,,,
2026-03-25 00:01:33,1,0,0,0,0,E:\agentic_ai\defense system\password.txt,0,0,0.0,0.0,0.24906676894336716,-0.9230161214892401,0,0,,,,
2026-03-25 00:01:33,1,2,0,0,0,/tmp/file.txt,2,1,0.0,1.0,-0.44467002321186955,-1.0268596796541776,0,0,,,,
2026-03-25 00:01:34,1,1,0,0,0,/etc/passwd,0,1,0.0,0.0,-1.1384068153671063,-0.4384128500528639,0,0,,,,
2026-03-25 00:01:34,2,0,0,0,0,/etc/passwd,0,2,0.0,1.0,1.2896719571762223,0.6000227315965135,0,0,,,,
2026-03-25 00:01:35,2,0,0,0,0,E:\agentic_ai\defense system\password.txt,2,2,0.0,1.0,0.7693693630597948,-1.1307032378191153,0,0,,,,
2026-03-25 00:01:36,2,2,0,0,0,/etc/passwd,2,0,1.0,1.0,1.4631061552150315,-0.19611121433467588,0,0,,,,
2026-03-25 00:01:37,3,0,0,1,1,E:\agentic_ai\defense system\password.txt,1,0,0.0,1.0,-0.2712358251730604,-1.0960887184308028,0,0,,,,
2026-03-25 00:01:38,4,0,0,1,1,/etc/passwd,2,2,1.0,1.0,0.5959351650209855,-0.680714485771052,0,0,,,,
2026-03-25 00:01:39,2,1,0,0,0,/tmp/file.txt,0,0,1.0,0.0,-0.791538419289488,1.6384583132458905,0,0,,,,
2026-03-25 00:01:40,1,2,0,0,0,E:\agentic_ai\defense system\password.txt,2,1,1.0,0.0,-0.791538419289488,-0.8537870827126148,0,0,,,,
2026-03-25 00:01:43,0,1,0,0,0,E:\agentic_ai\defense system\password.txt,2,1,1.0,0.0,0.4225009669821763,0.7038662897614509,0,0,,,,
2026-03-25 00:01:44,3,0,0,1,1,E:\agentic_ai\defense system\password.txt,0,2,1.0,1.0,-0.791538419289488,1.6038437938575778,0,0,,,,
2026-03-25 00:01:45,1,2,0,0,0,E:\agentic_ai\defense system\password.txt,1,1,0.0,1.0,1.2896719571762223,-0.23072573372298846,0,0,,,,
2026-03-25 00:01:45,1,0,0,0,0,/tmp/file.txt,2,0,0.0,0.0,-0.44467002321186955,-0.16149669494636326,0,0,,,,
2026-03-25 00:01:47,1,0,0,0,0,E:\agentic_ai\defense system\password.txt,2,2,1.0,0.0,1.116237759137413,-1.7191500674204292,0,0,,,,
2026-03-25 00:01:47,2,1,0,0,0,/etc/passwd,1,0,1.0,1.0,0.7693693630597948,-0.680714485771052,0,0,,,,
2026-03-25 00:01:47,1,0,0,0,0,/etc/passwd,1,1,1.0,1.0,-1.3118410134059155,0.6000227315965135,0,0,,,,
2026-03-25 00:01:47,2,1,0,0,0,E:\agentic_ai\defense system\password.txt,2,1,1.0,1.0,-0.791538419289488,-0.8537870827126148,0,0,,,,
2026-03-25 00:01:50,0,1,0,0,0,E:\agentic_ai\defense system\password.txt,0,1,1.0,1.0,0.5959351650209855,-0.9576306408775526,0,0,,,,
2026-03-25 00:01:50,4,2,0,1,1,E:\agentic_ai\defense system\password.txt,1,2,0.0,0.0,-0.2712358251730604,0.15003397954845,0,0,,,,
2026-03-25 00:01:51,2,2,0,0,0,E:\agentic_ai\defense system\password.txt,1,2,0.0,1.0,0.5959351650209855,-0.4730273694411765,0,0,,,,
2026-03-25 00:01:51,4,2,0,1,1,/tmp/file.txt,1,2,0.0,1.0,1.6365403532538405,-0.4730273694411765,0,0,,,,
2026-03-25 00:01:53,1,2,0,0,0,E:\agentic_ai\defense system\password.txt,0,2,1.0,1.0,0.07563257090455798,0.8077098479263888,0,0,,,,
2026-03-25 00:01:53,1,2,0,0,0,/tmp/file.txt,1,0,0.0,1.0,0.07563257090455798,-0.5076418888294891,0,0,,,,
2026-03-25 00:01:54,2,0,0,0,0,/etc/passwd,1,2,1.0,0.0,0.9428035610986039,-1.338390354148991,0,0,,,,
2026-03-25 00:01:54,4,0,0,1,1,E:\agentic_ai\defense system\password.txt,0,1,1.0,0.0,-1.1384068153671063,1.0153969642562644,0,0,,,,
2026-03-25 00:01:54,1,2,0,0,0,E:\agentic_ai\defense system\password.txt,1,2,1.0,0.0,1.4631061552150315,-0.05765313678142564,0,0,,,,
2026-03-25 00:01:55,0,1,0,0,0,/etc/passwd,0,0,1.0,1.0,-0.6181042212506788,-0.680714485771052,0,0,,,,
2026-03-25 00:01:55,3,0,0,1,1,E:\agentic_ai\defense system\password.txt,0,0,0.0,0.0,0.5959351650209855,-1.5460774704788662,0,0,,,,
2026-03-25 00:01:57,0,1,0,0,0,/tmp/file.txt,2,2,1.0,1.0,0.7693693630597948,-0.12688217555805065,0,0,,,,
2026-03-25 00:01:58,0,2,0,0,0,E:\agentic_ai\defense system\password.txt,0,1,0.0,1.0,0.24906676894336716,-0.680714485771052,0,0,,,,
2026-03-25 00:01:58,1,0,0,0,0,/tmp/file.txt,2,1,0.0,0.0,-1.1384068153671063,-0.7153290051593646,0,0,,,,
2026-03-25 00:01:59,3,1,0,1,1,/etc/passwd,0,1,1.0,1.0,0.7693693630597948,-1.649921028643804,0,0,,,,
2026-03-25 00:01:59,1,0,0,0,0,/etc/passwd,0,1,1.0,0.0,1.116237759137413,-0.6460999663827394,0,0,,,,
2026-03-25 00:01:59,3,1,0,1,1,/tmp/file.txt,1,2,0.0,1.0,-0.44467002321186955,-0.12688217555805065,0,0,,,,
2026-03-25 00:02:00,2,0,0,0,0,/etc/passwd,1,1,1.0,1.0,0.4225009669821763,-0.23072573372298846,0,0,,,,
2026-03-25 00:02:00,3,2,0,1,1,/tmp/file.txt,1,1,0.0,1.0,-1.6587094094835337,1.3269276387510773,0,0,,,,
2026-03-25 00:02:01,2,2,0,0,0,/tmp/file.txt,0,0,1.0,1.0,-0.2712358251730604,0.25387753771338745,0,0,,,,
2026-03-25 00:02:02,4,0,0,1,1,/tmp/file.txt,2,0,1.0,0.0,-0.44467002321186955,-0.19611121433467588,0,0,,,,
2026-03-25 00:02:03,2,2,0,0,0,/tmp/file.txt,0,0,1.0,0.0,-1.1384068153671063,-0.2653402531113011,0,0,,,,
2026-03-25 00:02:04,3,0,0,1,1,/tmp/file.txt,0,2,1.0,1.0,-0.44467002321186955,0.25387753771338745,0,0,,,,
2026-03-25 00:02:04,2,2,0,0,0,/etc/passwd,1,2,0.0,0.0,-0.2712358251730604,0.11541946016013739,0,0,,,,
2026-03-25 00:02:04,4,2,0,1,1,E:\agentic_ai\defense system\password.txt,0,1,0.0,0.0,-1.4852752114447247,-0.29995477249961366,0,0,,,,
2026-03-25 00:02:05,1,2,0,0,0,/tmp/file.txt,1,2,1.0,0.0,0.4225009669821763,0.2192630183250752,0,0,,,,
2026-03-25 00:02:06,2,1,0,0,0,/tmp/file.txt,0,1,0.0,1.0,-1.6587094094835337,-1.0268596796541776,0,0,,,,
2026-03-25 00:02:07,1,0,0,0,0,/etc/passwd,2,1,1.0,0.0,0.4225009669821763,0.8077098479263888,0,0,,,,
2026-03-25 00:02:08,2,0,0,0,0,/tmp/file.txt,1,1,0.0,0.0,0.5959351650209855,0.49617917343157564,0,0,,,,
2026-03-25 00:02:08,2,1,0,0,0,E:\agentic_ai\defense system\password.txt,1,0,1.0,1.0,1.2896719571762223,1.1538550418095144,0,0,,,,
2026-03-25 00:02:13,2,1,0,0,0,/tmp/file.txt,0,0,1.0,1.0,0.5959351650209855,1.7076873520225158,0,0,,,,
2026-03-25 00:02:14,0,0,0,0,0,/tmp/file.txt,2,0,1.0,0.0,0.07563257090455798,0.8423243673147013,0,0,,,,
2026-03-25 00:02:15,0,1,0,0,0,E:\agentic_ai\defense system\password.txt,2,1,1.0,1.0,-0.9649726173282971,-0.7845580439359896,0,0,,,,
2026-03-25 00:02:15,1,2,0,0,0,E:\agentic_ai\defense system\password.txt,1,0,0.0,0.0,-0.6181042212506788,-0.5768709276061141,0,0,,,,
2026-03-25 00:02:15,3,1,0,1,1,E:\agentic_ai\defense system\password.txt,0,1,0.0,1.0,0.9428035610986039,-1.580691989867179,0,0,,,,
2026-03-25 00:02:16,2,1,0,0,0,E:\agentic_ai\defense system\password.txt,2,1,1.0,0.0,0.5959351650209855,1.0500114836445769,0,0,,,,
2026-03-25 00:02:17,1,0,0,0,0,E:\agentic_ai\defense system\password.txt,0,0,1.0,1.0,-0.6181042212506788,-0.8884016021009274,0,0,,,,
2026-03-25 00:02:18,4,2,0,1,1,/tmp/file.txt,2,2,0.0,1.0,0.4225009669821763,-1.2691613153723658,0,0,,,,
